config_id,label,group,case_id,difficulty,h,a,n_checks,call_arguments,called_tools,error_type,n_configs,n_configs_expected,missing_config_ids
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_fiu_024,hard,0,0.0,2,[],"[""get_fraud_type_summary"", ""get_fraud_type_summary"", ""get_fraud_type_summary"", ""get_fraud_type_summary"", ""get_fraud_type_summary""]",wrong_tool,28,28,
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}, {""keyword"": ""cash"", ""industry"": ""banking""}, {""keyword"": ""cash"", ""industry"": ""banking""}, {""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""get_aml_glossary"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",over_call,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_001,easy,1,0.0,1,"[{""term"": ""structuring""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_005,medium,0,0.0,1,[],"[""get_aml_glossary""]",wrong_tool,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_007,hard,1,0.5,2,"[{""keyword"": ""structuring"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_008,medium,1,0.0,1,"[{""keyword"": ""entity and personal account transaction""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling""}]","[""lookup_fiu_reference_types""]",correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_012,hard,1,0.5,2,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_014,medium,1,0.0,1,"[{""keyword"": ""prepaid card or gift card balance refund""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_015,medium,1,0.0,1,"[{""keyword"": ""third party account"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax evasion"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_017,hard,1,1.0,2,"[{""keyword"": ""internet banking"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_018,medium,1,0.0,1,"[{""keyword"": ""unknown source of funds"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_019,medium,1,0.0,1,"[{""keyword"": ""price difference between countries"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_020,hard,1,0.5,2,"[{""keyword"": ""securities"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_021,hard,0,0.0,2,[],"[""get_aml_glossary""]",wrong_tool,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer information refusal or mismatch""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""keyword"": ""corporate account and personal account"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""night"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_004,medium,1,0.0,1,"[{""keyword"": ""cryptocurrency""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_005,medium,0,0.0,1,[],[],no_call,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_007,hard,1,0.0,2,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_008,medium,1,0.0,1,"[{""keyword"": ""legal entity"", ""industry"": ""banking""}, {""keyword"": ""corporate account"", ""industry"": ""banking""}, {""keyword"": ""representative director"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_012,hard,1,0.5,2,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_014,medium,1,0.0,1,"[{""keyword"": ""cash refund"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_015,medium,1,1.0,1,"[{""keyword"": ""minors"", ""industry"": ""banking""}, {""keyword"": ""elderly"", ""industry"": ""banking""}, {""keyword"": ""fake identity"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax evasion""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_017,hard,1,1.0,2,"[{""keyword"": ""internet banking"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_018,medium,1,0.0,1,"[{""keyword"": ""unknown source""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_019,medium,1,1.0,1,"[{""keyword"": ""price difference"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_020,hard,1,0.0,2,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_021,hard,1,0.5,2,"[{""keyword"": ""stock trading"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer information refusal""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""keyword"": ""corporate account"", ""industry"": ""banking""}, {""keyword"": ""PEP"", ""industry"": ""banking""}, {""keyword"": ""legal entity"", ""industry"": ""banking""}, {""keyword"": ""beneficial ownership"", ""industry"": ""banking""}, {""keyword"": ""structuring"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_fiu_025,hard,1,0.5,2,"[{""keyword"": ""cash""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""night"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_005,medium,1,0.0,1,"[{""keyword"": ""account"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_007,hard,1,0.5,2,"[{""keyword"": ""structuring"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_008,medium,1,1.0,1,"[{""keyword"": ""corporate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_012,hard,1,1.0,2,"[{""keyword"": ""balance certificate"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_014,medium,1,0.0,1,"[{""keyword"": ""prepaid card gift card refund""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_015,medium,1,1.0,1,"[{""keyword"": ""minor""}, {""keyword"": ""elderly""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_016,medium,0,0.0,1,[],[],no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_017,hard,1,1.0,2,"[{""keyword"": ""internet"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_018,medium,1,0.0,1,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_019,medium,1,1.0,1,"[{""keyword"": ""price difference""}]","[""lookup_fiu_reference_types""]",correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_020,hard,1,0.5,2,"[{""industry"": ""securities"", ""keyword"": ""nominee""}, {""industry"": ""securities""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_021,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer information"", ""industry"": ""banking""}, {""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""keyword"": ""corporate account"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring"", ""industry"": ""all""}, {""keyword"": ""structuring"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_002,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_003,hard,0,0.0,2,[],[],system_error,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_004,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_005,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_006,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_007,hard,0,0.0,2,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_008,medium,0,0.0,1,[],[],no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_009,easy,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_010,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_011,medium,0,0.0,1,[],[],no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_012,hard,0,0.0,2,[],[],system_error,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_013,medium,0,0.0,1,[],[],system_error,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_014,medium,0,0.0,1,[],[],system_error,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_015,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_016,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_017,hard,0,0.0,2,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_018,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_019,medium,0,0.0,1,[],[],system_error,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_020,hard,0,0.0,2,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_021,hard,0,0.0,2,[],[],system_error,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_022,hard,0,0.0,2,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_023,medium,0,0.0,1,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_024,hard,0,0.0,2,[],[],parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_fiu_025,hard,0,0.0,2,[],[],parse_fail,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""late night""}, {""keyword"": ""night""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_005,medium,1,0.0,1,"[{""keyword"": ""third party""}, {""keyword"": ""nominee""}, {""keyword"": ""account""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_007,hard,1,0.5,2,"[{""keyword"": ""structuring"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_008,medium,1,1.0,1,"[{""keyword"": ""corporate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_012,hard,1,1.0,2,"[{""keyword"": ""balance certificate"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_014,medium,1,1.0,1,"[{""keyword"": ""prepaid card""}, {""keyword"": ""gift card""}, {""keyword"": ""refund""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_015,medium,1,1.0,1,"[{""keyword"": ""nominee""}, {""keyword"": ""minor""}, {""keyword"": ""elderly""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax evasion""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_017,hard,1,1.0,2,"[{""industry"": ""banking"", ""keyword"": ""internet banking""}, {""industry"": ""banking"", ""keyword"": ""non-face-to-face""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_018,medium,1,0.0,1,"[{""keyword"": ""unknown source""}, {""keyword"": ""source""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_019,medium,1,0.0,1,"[{""keyword"": ""price differential""}, {""keyword"": ""trade""}, {""keyword"": ""transfer pricing""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_020,hard,1,0.5,2,"[{""keyword"": ""nominee"", ""industry"": ""securities""}, {""keyword"": ""third party"", ""industry"": ""securities""}, {""keyword"": ""account"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_021,hard,1,1.0,2,"[{""keyword"": ""concentrated trading"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer information""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""keyword"": ""corporate"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""night""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_005,medium,1,0.0,1,"[{""keyword"": ""nominee""}, {""keyword"": ""third party""}, {""keyword"": ""account""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_007,hard,1,0.5,2,"[{""keyword"": ""structuring"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_008,medium,1,1.0,1,"[{""keyword"": ""corporate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_012,hard,1,1.0,2,"[{""keyword"": ""balance certificate"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_014,medium,1,1.0,1,"[{""keyword"": ""prepaid""}]","[""lookup_fiu_reference_types""]",correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_fiu_015,medium,1,0.0,1,"[{""keyword"": ""nominee""}, {""keyword"": """"}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
